tau_c,tau_g,h_t_plus_1,h_t_plus_1_only_c,h_t_plus_1_only_g
0.14210526315789473,0.3,0.8311530747428508,0.633085417006631,0.7117788009975323
0.15526315789473683,0.05,0.6910121299425347,0.6501293689383335,0.41581454252441713
0.15526315789473683,0.06315789473684211,0.7008820595295024,0.6501293689383335,0.4460021644222425
0.15526315789473683,0.07631578947368421,0.7104379264015223,0.6501293689383335,0.47205542515359666
0.15526315789473683,0.08947368421052632,0.7197029500230955,0.6501293689383335,0.4951277515714238
0.15526315789473683,0.10263157894736842,0.728697736516138,0.6501293689383335,0.5159326066619795
0.15526315789473683,0.11578947368421053,0.7374406656655911,0.6501293689383335,0.5349453253381506
0.15526315789473683,0.12894736842105264,0.7459482079149591,0.6501293689383335,0.5525001723302214
0.15526315789473683,0.14210526315789473,0.754235186144322,0.6501293689383335,0.5688420878362604
0.15526315789473683,0.15526315789473683,0.7623149934803188,0.6501293689383335,0.584156478187648
0.15526315789473683,0.16842105263157894,0.7701997757862802,0.6501293689383335,0.5985874208272585
0.15526315789473683,0.18157894736842106,0.7779005855476904,0.6501293689383335,0.6122493335144873
0.15526315789473683,0.19473684210526315,0.7854275124157343,0.6501293689383335,0.6252347528844866
0.15526315789473683,0.20789473684210524,0.7927897945690247,0.6501293689383335,0.6376196920270777
0.15526315789473683,0.22105263157894733,0.7999959142084435,0.6501293689383335,0.6494674345038219
0.15526315789473683,0.23421052631578948,0.8070536798464066,0.6501293689383335,0.660831286040027
0.15526315789473683,0.24736842105263157,0.8139702975421241,0.6501293689383335,0.6717566121040491
0.15526315789473683,0.26052631578947366,0.8207524328337964,0.6501293689383335,0.682282374431512
0.15526315789473683,0.27368421052631575,0.8274062648014704,0.6501293689383335,0.6924423085312655
0.15526315789473683,0.2868421052631579,0.8339375334413757,0.6501293689383335,0.7022658391134405
0.15526315789473683,0.3,0.840351581329621,0.6501293689383335,0.7117788009975323
0.16842105263157894,0.05,0.7050144688042068,0.6661900992080428,0.41581454252441713
0.16842105263157894,0.06315789473684211,0.7144430075644126,0.6661900992080428,0.4460021644222425
0.16842105263157894,0.07631578947368421,0.723589829896189,0.6661900992080428,0.47205542515359666
0.16842105263157894,0.08947368421052632,0.7324745448596285,0.6661900992080428,0.4951277515714238
0.16842105263157894,0.10263157894736842,0.741114678648512,0.6661900992080428,0.5159326066619795
0.16842105263157894,0.11578947368421053,0.7495259663420228,0.6661900992080428,0.5349453253381506
0.16842105263157894,0.12894736842105264,0.7577225936315443,0.6661900992080428,0.5525001723302214
0.16842105263157894,0.14210526315789473,0.7657173985602046,0.6661900992080428,0.5688420878362604
0.16842105263157894,0.15526315789473683,0.7735220410256223,0.6661900992080428,0.584156478187648
0.16842105263157894,0.16842105263157894,0.7811471460884009,0.6661900992080428,0.5985874208272585
0.16842105263157894,0.18157894736842106,0.7886024258398383,0.6661900992080428,0.6122493335144873
0.16842105263157894,0.19473684210526315,0.7958967835995477,0.6661900992080428,0.6252347528844866
0.16842105263157894,0.20789473684210524,0.8030384034574714,0.6661900992080428,0.6376196920270777
0.16842105263157894,0.22105263157894733,0.8100348275877937,0.6661900992080428,0.6494674345038219
0.16842105263157894,0.23421052631578948,0.8168930233029426,0.6661900992080428,0.660831286040027
0.16842105263157894,0.24736842105263157,0.8236194414536939,0.6661900992080428,0.6717566121040491
0.16842105263157894,0.26052631578947366,0.830220067493771,0.6661900992080428,0.682282374431512
0.16842105263157894,0.27368421052631575,0.8367004662973706,0.6661900992080428,0.6924423085312655
0.16842105263157894,0.2868421052631579,0.8430658216330177,0.6661900992080428,0.7022658391134405
0.16842105263157894,0.3,0.8493209710473776,0.6661900992080428,0.7117788009975323
0.18157894736842106,0.05,0.7183963752264774,0.6813949475757186,0.41581454252441713
0.18157894736842106,0.06315789473684211,0.7274285935252222,0.6813949475757186,0.4460021644222425
0.18157894736842106,0.07631578947368421,0.7362064524310967,0.6813949475757186,0.47205542515359666
0.18157894736842106,0.08947368421052632,0.7447466779714248,0.6813949475757186,0.4951277515714238
0.18157894736842106,0.10263157894736842,0.7530643141357138,0.6813949475757186,0.5159326066619795
0.18157894736842106,0.11578947368421053,0.7611729463849153,0.6813949475757186,0.5349453253381506
0.18157894736842106,0.12894736842105264,0.7690848887369575,0.6813949475757186,0.5525001723302214
0.18157894736842106,0.14210526315789473,0.7768113413868006,0.6813949475757186,0.5688420878362604
0.18157894736842106,0.15526315789473683,0.7843625243072732,0.6813949475757186,0.584156478187648
0.18157894736842106,0.16842105263157894,0.7917477911307246,0.6813949475757186,0.5985874208272585
0.18157894736842106,0.18157894736842106,0.7989757267341298,0.6813949475757186,0.6122493335144873
0.18157894736842106,0.19473684210526315,0.8060542312725656,0.6813949475757186,0.6252347528844866
0.18157894736842106,0.20789473684210524,0.812990592878077,0.6813949475757186,0.6376196920270777
0.18157894736842106,0.22105263157894733,0.8197915508264771,0.6813949475757186,0.6494674345038219
0.18157894736842106,0.23421052631578948,0.8264633506468004,0.6813949475757186,0.660831286040027
0.18157894736842106,0.24736842105263157,0.8330117923870042,0.6813949475757186,0.6717566121040491
0.18157894736842106,0.26052631578947366,0.83944227304018,0.6813949475757186,0.682282374431512
0.18157894736842106,0.27368421052631575,0.8457598239666423,0.6813949475757186,0.6924423085312655
0.18157894736842106,0.2868421052631579,0.8519691440102274,0.6813949475757186,0.7022658391134405
0.18157894736842106,0.3,0.8580746288953199,0.6813949475757186,0.7117788009975323
0.19473684210526315,0.05,0.7312206623689135,0.6958469014881521,0.41581454252441713
0.19473684210526315,0.06315789473684211,0.7398947340030979,0.6958469014881521,0.4460021644222425
0.19473684210526315,0.07631578947368421,0.7483378116980065,0.6958469014881521,0.47205542515359666
0.19473684210526315,0.08947368421052632,0.7565642892951614,0.6958469014881521,0.4951277515714238
0.19473684210526315,0.10263157894736842,0.7645871863015746,0.6958469014881521,0.5159326066619795
0.19473684210526315,0.11578947368421053,0.7724183215931184,0.6958469014881521,0.5349453253381506
0.19473684210526315,0.12894736842105264,0.7800684601477171,0.6958469014881521,0.5525001723302214
0.19473684210526315,0.14210526315789473,0.7875474377250089,0.6958469014881521,0.5688420878362604
0.19473684210526315,0.15526315789473683,0.7948642673881273,0.6958469014881521,0.584156478187648
0.19473684210526315,0.16842105263157894,0.8020272309786063,0.6958469014881521,0.5985874208272585
0.19473684210526315,0.18157894736842106,0.8090439580471239,0.6958469014881521,0.6122493335144873
0.19473684210526315,0.19473684210526315,0.8159214942673292,0.6958469014881521,0.6252347528844866
0.19473684210526315,0.20789473684210524,0.8226663609854827,0.6958469014881521,0.6376196920270777
0.19473684210526315,0.22105263157894733,0.8292846072615218,0.6958469014881521,0.6494674345038219
0.19473684210526315,0.23421052631578948,0.8357818555198202,0.6958469014881521,0.660831286040027
0.19473684210526315,0.24736842105263157,0.8421633417371232,0.6958469014881521,0.6717566121040491
0.19473684210526315,0.26052631578947366,0.8484339509408224,0.6958469014881521,0.682282374431512
0.19473684210526315,0.27368421052631575,0.8545982486652235,0.6958469014881521,0.6924423085312655
0.19473684210526315,0.2868421052631579,0.8606605089108004,0.6958469014881521,0.7022658391134405
0.19473684210526315,0.3,0.8666247390670534,0.6958469014881521,0.7117788009975323
0.20789473684210524,0.05,0.7435406078094523,0.7096305587268654,0.41581454252441713
0.20789473684210524,0.06315789473684211,0.7518891788528137,0.7096305587268654,0.4460021644222425
0.20789473684210524,0.07631578947368421,0.760026887060308,0.7096305587268654,0.47205542515359666
0.20789473684210524,0.08947368421052632,0.7679662178122041,0.7096305587268654,0.4951277515714238
0.20789473684210524,0.10263157894736842,0.7757185217323801,0.7096305587268654,0.5159326066619795
0.20789473684210524,0.11578947368421053,0.7832941514337647,0.7096305587268654,0.5349453253381506
0.20789473684210524,0.12894736842105264,0.7907025779894366,0.7096305587268654,0.5525001723302214
0.20789473684210524,0.14210526315789473,0.7979524906637636,0.7096305587268654,0.5688420878362604
0.20789473684210524,0.15526315789473683,0.8050518827351503,0.7096305587268654,0.584156478187648
0.20789473684210524,0.16842105263157894,0.8120081256951523,0.7096305587268654,0.5985874208272585
0.20789473684210524,0.18157894736842106,0.8188280336798678,0.7096305587268654,0.6122493335144873
0.20789473684210524,0.19473684210526315,0.8255179196506681,0.7096305587268654,0.6252347528844866
0.20789473684210524,0.20789473684210524,0.8320836445716961,0.7096305587268654,0.6376196920270777
0.20789473684210524,0.22105263157894733,0.8385306606155837,0.7096305587268654,0.6494674345038219
0.20789473684210524,0.23421052631578948,0.8448640492547649,0.7096305587268654,0.660831286040027
0.20789473684210524,0.24736842105263157,0.8510885549546102,0.7096305587268654,0.6717566121040491
0.20789473684210524,0.26052631578947366,0.8572086150695349,0.7096305587268654,0.682282374431512
0.20789473684210524,0.27368421052631575,0.8632283864489049,0.7096305587268654,0.6924423085312655
0.20789473684210524,0.2868421052631579,0.869151769181863,0.7096305587268654,0.7022658391134405
0.20789473684210524,0.3,0.8749824278458771,0.7096305587268654,0.7117788009975323
0.22105263157894733,0.05,0.7554018322471499,0.7228163499101574,0.41581454252441713
0.22105263157894733,0.06315789473684211,0.7634530622894863,0.7228163499101574,0.4460021644222425
0.22105263157894733,0.07631578947368421,0.7713109098937233,0.7228163499101574,0.47205542515359666
0.22105263157894733,0.08947368421052632,0.7789862824931495,0.7228163499101574,0.4951277515714238
0.22105263157894733,0.10263157894736842,0.7864891416845134,0.7228163499101574,0.5159326066619795
0.22105263157894733,0.11578947368421053,0.7938286121371632,0.7228163499101574,0.5349453253381506
0.22105263157894733,0.12894736842105264,0.8010130750517003,0.7228163499101574,0.5525001723302214
0.22105263157894733,0.14210526315789473,0.8080502487487607,0.7228163499101574,0.5688420878362604
0.22105263157894733,0.15526315789473683,0.8149472584762679,0.7228163499101574,0.584156478187648
0.22105263157894733,0.16842105263157894,0.8217106971361773,0.7228163499101574,0.5985874208272585
0.22105263157894733,0.18157894736842106,0.8283466783247507,0.7228163499101574,0.6122493335144873
0.22105263157894733,0.19473684210526315,0.8348608828354195,0.7228163499101574,0.6252347528844866
0.22105263157894733,0.20789473684210524,0.8412585995765293,0.7228163499101574,0.6376196920270777
0.22105263157894733,0.22105263157894733,0.8475447616972593,0.7228163499101574,0.6494674345038219
0.22105263157894733,0.23421052631578948,0.8537239785857748,0.7228163499101574,0.660831286040027
0.22105263157894733,0.24736842105263157,0.8598005642980582,0.7228163499101574,0.6717566121040491
0.22105263157894733,0.26052631578947366,0.8657785628891214,0.7228163499101574,0.682282374431512
0.22105263157894733,0.27368421052631575,0.8716617710466682,0.7228163499101574,0.6924423085312655
0.22105263157894733,0.2868421052631579,0.8774537583678998,0.7228163499101574,0.7022658391134405
0.22105263157894733,0.3,0.8831578855706592,0.7228163499101574,0.7117788009975323
0.23421052631578948,0.05,0.7668437316715441,0.7354636009529999,0.41581454252441713
0.23421052631578948,0.06315789473684211,0.774622097946604,0.7354636009529999,0.4460021644222425
0.23421052631578948,0.07631578947368421,0.7822223675505773,0.7354636009529999,0.47205542515359666
0.23421052631578948,0.08947368421052632,0.789654131027918,0.7354636009529999,0.4951277515714238
0.23421052631578948,0.10263157894736842,0.7969261837780909,0.7354636009529999,0.5159326066619795
0.23421052631578948,0.11578947368421053,0.8040466137140236,0.7354636009529999,0.5349453253381506
0.23421052631578948,0.12894736842105264,0.8110228769991965,0.7354636009529999,0.5525001723302214
0.23421052631578948,0.14210526315789473,0.8178618637744717,0.7354636009529999,0.5688420878362604
0.23421052631578948,0.15526315789473683,0.8245699554354714,0.7354636009529999,0.584156478187648
0.23421052631578948,0.16842105263157894,0.8311530747428508,0.7354636009529999,0.5985874208272585
0.23421052631578948,0.18157894736842106,0.8376167298249694,0.7354636009529999,0.6122493335144873
0.23421052631578948,0.19473684210526315,0.8439660529529988,0.7354636009529999,0.6252347528844866
0.23421052631578948,0.20789473684210524,0.8502058348231275,0.7354636009529999,0.6376196920270777
0.23421052631578948,0.22105263157894733,0.8563405549620668,0.7354636009529999,0.6494674345038219
0.23421052631578948,0.23421052631578948,0.8623744087750596,0.7354636009529999,0.660831286040027
0.23421052631578948,0.24736842105263157,0.8683113316757252,0.7354636009529999,0.6717566121040491
0.23421052631578948,0.26052631578947366,0.8741550206710139,0.7354636009529999,0.682282374431512
0.23421052631578948,0.27368421052631575,0.8799089537196535,0.7354636009529999,0.6924423085312655
0.23421052631578948,0.2868421052631579,0.8855764071366475,0.7354636009529999,0.7022658391134405
0.23421052631578948,0.3,0.8911604712779958,0.7354636009529999,0.7117788009975323
0.24736842105263157,0.05,0.7779005855476904,0.7476228007644697,0.41581454252441713
0.24736842105263157,0.06315789473684211,0.7854275124157343,0.7476228007644697,0.4460021644222425
0.24736842105263157,0.07631578947368421,0.7927897945690247,0.7476228007644697,0.47205542515359666
0.24736842105263157,0.08947368421052632,0.7999959142084435,0.7476228007644697,0.4951277515714238
0.24736842105263157,0.10263157894736842,0.8070536798464066,0.7476228007644697,0.5159326066619795
0.24736842105263157,0.11578947368421053,0.8139702975421241,0.7476228007644697,0.5349453253381506
0.24736842105263157,0.12894736842105264,0.8207524328337964,0.7476228007644697,0.5525001723302214
0.24736842105263157,0.14210526315789473,0.8274062648014705,0.7476228007644697,0.5688420878362604
0.24736842105263157,0.15526315789473683,0.8339375334413757,0.7476228007644697,0.584156478187648
0.24736842105263157,0.16842105263157894,0.840351581329621,0.7476228007644697,0.5985874208272585
0.24736842105263157,0.18157894736842106,0.8466533903892702,0.7476228007644697,0.6122493335144873
0.24736842105263157,0.19473684210526315,0.8528476144417453,0.7476228007644697,0.6252347528844866
0.24736842105263157,0.20789473684210524,0.8589386081148384,0.7476228007644697,0.6376196920270777
0.24736842105263157,0.22105263157894733,0.8649304525904175,0.7476228007644697,0.6494674345038219
